Id,SalePrice
2735,133127.1437687969
2736,143027.20237755124
2737,126713.31937163838
2738,123437.59744034232
2739,167302.1013898259
2740,135799.6639901644
2741,147513.70104646718
2742,151699.6496908894
2743,157026.5253401456
2744,153639.04876067195
2745,137605.37658188434
2746,136911.62898562933
2747,135327.4680040594
2748,119629.2176039278
2749,126831.86137781516
2750,136002.13365261452
2751,131723.82604828713
2752,193098.3036368422
2753,140031.57150618924
2754,244954.64558633137
2755,129461.42290400995
2756,90234.86267197742
2757,63404.76281362311
2758,92722.37635283853
2759,161160.1947173629
2760,108966.5918750775
2761,151817.72017864496
2762,145922.62453927117
2763,172488.30210054593
2764,135079.55051246338
2765,297774.2174761025
2766,141507.78688692546
2767,89338.89759767611
2768,122634.69338466751
2769,126955.16386211204
2770,134819.79952530956
2771,120614.67492919149
2772,116196.86938815021
2773,176041.96539928054
2774,136891.5469684316
2775,126648.94193382951
2776,129644.005598959
2777,128635.44205129336
2778,92960.1467174129
2779,128387.7864527696
2780,94768.44353459777
2781,98499.93225083705
2782,103585.460076251
2783,85062.50010058508
2784,127682.71512472458
2785,130022.63530600579
2786,65866.76459451804
2787,118382.54025980431
2788,69713.42552650157
2789,160961.94748797797
2790,91386.9129078414
2791,121118.22390821639
2792,61678.41404600928
2793,199701.07319783446
2794,89291.81824084789
2795,116696.28151619466
2796,82998.83937931161
2797,193864.606358061
2798,103298.28270214626
2799,114349.71310079361
2800,55260.736198329134
2801,111169.4041244297
2802,132014.72838663563
2803,152901.88714519588
2804,112640.30485881635
2805,91508.32038323375
2806,76328.75013258078
2807,146332.07229515747
2808,146659.39662082418
2809,144375.66794823157
2810,141499.7451468236
2811,165004.19879413125
2812,149487.23107759704
2813,144582.77260914395
2814,150747.46002878767
2815,95459.21276247804
2816,261363.04021698676
2817,146082.05875317036
2818,129561.14571581574
2819,155696.4992144639
2820,145479.33195663895
2821,113940.8638765288
2822,227820.78748421007
2823,304178.7792323234
2824,183844.53136122646
2825,134000.72540343192
2826,144256.3344805876
2827,140651.12833373138
2828,247643.73761608757
2829,239506.85948877994
2830,223472.17914955955
2831,177253.59634736995
2832,245983.2059934964
2833,293066.96994231764
2834,207922.19625048243
2835,201371.2133229003
2836,184231.51941341415
2837,152613.3321799361
2838,149399.62740723375
2839,176813.43722332496
2840,202845.44293076484
2841,204214.61158303177
2842,230455.10578706552
2843,151505.34905340383
2844,154928.3807904214
2845,125361.37004383023
2846,212067.7191427176
2847,198963.778453465
2848,207194.0027660883
2849,207809.45275476336
2850,271486.6991430545
2851,224171.08226995685
2852,214307.07799341364
2853,244083.77655617887
2854,139424.17744331752
2855,215075.059670509
2856,204874.8346964692
2857,185512.77557958895
2858,198492.40277691148
2859,134152.57101504467
2860,127534.25078946353
2861,129662.97232815658
2862,194346.26633071518
2863,117818.25979807206
2864,247210.46366351924
2865,141596.7652581135
2866,132455.37954972326
2867,104892.05061548855
2868,97417.43448230653
2869,115531.31341118689
2870,117335.48714893944
2871,78135.00816410697
2872,51864.396884975395
2873,105062.35786433164
2874,132684.39895746377
2875,117558.62947090689
2876,152550.12636739266
2877,137262.23705290756
2878,168988.98199995668
2879,144483.0868191178
2880,108476.34939110675
2881,152447.11769163216
2882,177061.63894786304
2883,221793.31896096456
2884,188998.71332008898
2885,205550.8196439673
2886,230668.1637083445
2887,84160.01024119959
2888,129130.25996165314
2889,53749.49060578184
2890,83442.53579429442
2891,136194.37039776874
2892,49921.34558636957
2893,109442.04694661591
2894,58189.090730955424
2895,335609.2119460568
2896,306709.9618792486
2897,217449.75625378801
2898,138954.12252916183
2899,232504.29629768158
2900,147278.3167404463
2901,192399.63905068522
2902,207588.07831513364
2903,345136.8925415131
2904,343055.1090767104
2905,103680.74085303745
2906,202081.36561275076
2907,105443.68477230934
2908,133387.67893586413
2909,134844.40836025006
2910,77888.77094317102
2911,79648.92849980482
2912,147252.24834895908
2913,80960.14855613811
2914,74789.8544783589
2915,84688.11344421546
2916,78370.48260425443
2917,151331.42114883853
2918,114972.6593035279
2919,211751.3680713862
